Unnamed: 0,Site,ID,SampleDate,Latitude,Longitude,CH4.nmol.m2.s,CO2.umol.m2.s,N2O.nmol.m2.s,Blue,Green,Red,NIR,SWIR_1,SWIR_2,Flow,Elevation,Slope,Driver,Days_of_data_acquisition_offset,Minimum_temperature,Maximum_temperature
6009,Smith,S11,2016-07-19,37.76198457,-120.121591,-0.307053516,0.347928475,0.001634065,8072,9247,10016,17012,15647,11734,4,930,2.345098909820672,8,3.7776997685185183,283.5,303.1000061035156
6010,Smith,S11,2016-08-09,37.76198457,-120.121591,-0.341302748,0.224156759,-0.018508805,8295,9471,10263,16322,16429,12378,4,930,2.345098909820672,8,1.2222727430555556,283.5,306.1000061035156
6011,Smith,S11,2016-08-30,37.76198457,-120.121591,-0.363037731,0.325102265,0.035991466,8649,9674,10524,16157,16552,12513,4,930,2.345098909820672,8,6.222200601851852,283.8999938964844,307.3999938964844
6012,Smith,S11,2016-11-17,37.76198457,-120.121591,-0.55767399,0.577841942,0.053458121,8461,9306,9710,13142,16038,13128,4,930,2.345098909820672,8,5.222065555555556,270.0,282.29998779296875
6013,Smith,S12,2015-09-10,37.76212504,-120.12188,0.594175728,0.448476583,0.008009395,9837,10951,11959,16237,18223,14498,4,929,2.521447994672465,8,3.222396574074074,288.5098876953125,310.6946716308594
6014,Smith,S12,2015-10-05,37.76212504,-120.12188,-0.318479521,1.165237622,-0.010098835,9894,11175,12208,16121,16783,13923,4,929,2.521447994672465,8,3.777719259259259,279.6231994628906,293.8089599609375
6015,Smith,S12,2015-10-26,37.76212504,-120.12188,-0.097761473,0.630040176,-0.027951802,9867,11000,12028,15797,17254,14122,4,929,2.521447994672465,8,1.2222355555555555,281.9039001464844,297.4778137207031
6016,Smith,S12,2015-11-18,37.76212504,-120.12188,0.212586108,0.54933928,-0.017370947,40314,37685,37715,36514,19678,19959,4,929,2.521447994672465,8,7.777813657407408,272.0238952636719,284.8373107910156
6017,Smith,S12,2016-01-08,37.76212504,-120.12188,0.069908186,0.836466914,0.167485555,8175,9032,9494,13146,13619,11282,4,929,2.521447994672465,8,4.777761446759259,270.20001220703125,279.5
6018,Smith,S12,2016-02-01,37.76212504,-120.12188,-0.015298786,0.402346963,-0.01224111,11014,13080,14132,20542,14883,13855,4,929,2.521447994672465,8,3.2222457060185183,269.0,276.8999938964844
6019,Smith,S12,2016-03-03,37.76212504,-120.12188,-0.042416631,3.103471584,-0.016371243,8151,9054,9275,14670,14771,12132,4,929,2.521447994672465,8,2.2223661921296296,280.3999938964844,294.29998779296875
6020,Smith,S12,2016-03-31,37.76212504,-120.12188,0.112646465,0.342334961,-0.016416818,8148,9202,9050,16734,13974,11034,4,929,2.521447994672465,8,1.7774642708333332,273.3999938964844,288.6000061035156
6021,Smith,S12,2016-04-26,37.76212504,-120.12188,0.083951554,9.545966097,-0.130609381,10646,12271,12563,19299,11759,11270,4,929,2.521447994672465,8,7.777447662037037,274.70001220703125,288.70001220703125
6022,Smith,S12,2016-05-17,37.76212504,-120.12188,0.018562268,6.483463961,0.065878693,7959,9165,8657,20851,12844,9923,4,929,2.521447994672465,8,2.777421388888889,280.5,298.20001220703125
6023,Smith,S12,2016-06-07,37.76212504,-120.12188,-0.430818434,8.584123277,0.00845571,9028,12549,11896,20190,14571,11791,4,929,2.521447994672465,8,2.222517858796296,286.5,307.0
6024,Smith,S12,2016-06-28,37.76212504,-120.12188,-0.283309254,5.167975248,-0.037271749,8177,9170,9719,17870,14811,11132,4,929,2.521447994672465,8,7.222470706018519,288.0,310.3999938964844
6025,Smith,S12,2016-07-19,37.76212504,-120.12188,-0.424650019,0.513034727,0.017360826,8760,10041,11506,16985,17426,13798,4,929,2.521447994672465,8,3.7776997685185183,283.5,303.1000061035156
6026,Smith,S12,2016-08-09,37.76212504,-120.12188,0.074809376,0.579679241,0.018523595,9163,10441,11906,17061,18201,14371,4,929,2.521447994672465,8,1.2222727430555556,283.5,306.1000061035156
6027,Smith,S12,2016-08-30,37.76212504,-120.12188,-0.04683005,0.933442402,0.038416319,9320,10487,11922,16908,18170,14390,4,929,2.521447994672465,8,6.222200601851852,283.8999938964844,307.3999938964844
6028,Smith,S13,2015-09-10,37.76236586,-120.121704,0.021257893,0.335642851,0.003491119,9936,10966,12086,16878,18341,14211,4,930,2.9883868667220237,8,3.222396574074074,288.5098876953125,310.6946716308594
6029,Smith,S13,2015-10-05,37.76236586,-120.121704,0.678419693,1.727264293,0.166804789,9985,11203,12263,16421,16935,13907,4,930,2.9883868667220237,8,3.777719259259259,279.6231994628906,293.8089599609375
6030,Smith,S13,2015-10-26,37.76236586,-120.121704,-0.09844615,0.186555653,0.046325197,9839,11041,12064,15986,17897,14416,4,930,2.9883868667220237,8,1.2222355555555555,281.9039001464844,297.4778137207031
6031,Smith,S13,2015-11-18,37.76236586,-120.121704,0.178621614,0.957330525,0.01752883,40890,38481,38442,37267,20550,21000,4,930,2.9883868667220237,8,7.777813657407408,272.0238952636719,284.8373107910156
6032,Smith,S13,2016-01-08,37.76236586,-120.121704,0.197143494,0.465839905,-0.020787553,8215,9103,9504,13151,13610,11189,4,930,2.9883868667220237,8,4.777761446759259,270.20001220703125,279.5
6033,Smith,S13,2016-02-01,37.76236586,-120.121704,0.434879749,0.464402537,0.016266606,10950,12953,13987,20316,14727,13791,4,930,2.9883868667220237,8,3.2222457060185183,269.0,276.8999938964844
6034,Smith,S13,2016-03-03,37.76236586,-120.121704,0.341339188,1.881963576,0.022695829,8127,8971,9156,14497,14561,11938,4,930,2.9883868667220237,8,2.2223661921296296,280.3999938964844,294.29998779296875
6035,Smith,S13,2016-03-31,37.76236586,-120.121704,-0.128249377,1.754687404,0.02985887,8087,9081,8902,17006,13639,10754,4,930,2.9883868667220237,8,1.7774642708333332,273.3999938964844,288.6000061035156
6036,Smith,S13,2016-04-26,37.76236586,-120.121704,0.042735274,2.653739957,-0.127718012,10630,12285,12534,19406,11758,11273,4,930,2.9883868667220237,8,7.777447662037037,274.70001220703125,288.70001220703125
6037,Smith,S13,2016-05-17,37.76236586,-120.121704,-0.315242933,12.02611629,-0.344197501,7793,8944,8354,20860,12454,9576,4,930,2.9883868667220237,8,2.777421388888889,280.5,298.20001220703125
6038,Smith,S13,2016-06-07,37.76236586,-120.121704,0.073852895,5.620483113,-0.028609477,8736,10858,10222,21069,14354,11376,4,930,2.9883868667220237,8,2.222517858796296,286.5,307.0
6039,Smith,S13,2016-06-28,37.76236586,-120.121704,-0.318714958,2.332488763,0.017427306,8015,9082,9612,18575,14662,11005,4,930,2.9883868667220237,8,7.222470706018519,288.0,310.3999938964844
6040,Smith,S13,2016-07-19,37.76236586,-120.121704,-0.273188088,1.09709075,0.015782809,8634,9868,11187,17104,17320,13417,4,930,2.9883868667220237,8,3.7776997685185183,283.5,303.1000061035156
6041,Smith,S13,2016-08-09,37.76236586,-120.121704,-0.217296763,0.844648199,-0.01341063,8842,10099,11541,17147,18147,14193,4,930,2.9883868667220237,8,1.2222727430555556,283.5,306.1000061035156
6042,Smith,S13,2016-08-30,37.76236586,-120.121704,0.083909665,0.233156074,-0.014697525,9053,10191,11527,16906,18198,14111,4,930,2.9883868667220237,8,6.222200601851852,283.8999938964844,307.3999938964844
6043,Smith,S14,2015-09-10,37.76222206,-120.121416,-0.017986792,0.220818881,0.000904477,10010,11154,12149,17340,19698,15205,4,930,2.3451077069397828,8,3.222396574074074,288.5098876953125,310.6946716308594
6044,Smith,S14,2015-10-05,37.76222206,-120.121416,-0.376829168,2.297735,0.022658135,10001,11347,12355,16861,17692,14420,4,930,2.3451077069397828,8,3.777719259259259,279.6231994628906,293.8089599609375
6045,Smith,S14,2015-10-26,37.76222206,-120.121416,0.591581331,0.608842069,-0.014848028,10046,11266,12430,16559,17990,14505,4,930,2.3451077069397828,8,1.2222355555555555,281.9039001464844,297.4778137207031
6046,Smith,S14,2015-11-18,37.76222206,-120.121416,-0.427951945,1.762614509,-0.021518129,40796,38433,38379,37200,20532,21000,4,930,2.3451077069397828,8,7.777813657407408,272.0238952636719,284.8373107910156
6047,Smith,S14,2016-01-08,37.76222206,-120.121416,0.138854259,0.27660833,-0.008871396,8125,8980,9355,13575,13408,10951,4,930,2.3451077069397828,8,4.777761446759259,270.20001220703125,279.5
6048,Smith,S14,2016-02-01,37.76222206,-120.121416,0.575995557,1.217275411,-0.004167472,11050,12946,13901,20559,14880,13850,4,930,2.3451077069397828,8,3.2222457060185183,269.0,276.8999938964844
6049,Smith,S14,2016-03-03,37.76222206,-120.121416,-0.068909211,9.914547988,0.175427767,8001,8884,8938,15439,14402,11539,4,930,2.3451077069397828,8,2.2223661921296296,280.3999938964844,294.29998779296875
6050,Smith,S14,2016-03-31,37.76222206,-120.121416,0.12461852,2.082435661,-0.030642807,7941,8946,8624,17663,13418,10441,4,930,2.3451077069397828,8,1.7774642708333332,273.3999938964844,288.6000061035156
6051,Smith,S14,2016-04-26,37.76222206,-120.121416,0.216611491,6.548822424,0.286246379,10588,12224,12443,19474,11731,11253,4,930,2.3451077069397828,8,7.777447662037037,274.70001220703125,288.70001220703125
6052,Smith,S14,2016-05-17,37.76222206,-120.121416,0.090804802,10.21737233,0.586404414,7749,8857,8234,22777,12142,9311,4,930,2.3451077069397828,8,2.777421388888889,280.5,298.20001220703125
6053,Smith,S14,2016-06-07,37.76222206,-120.121416,-0.016399107,10.02426504,-0.024358353,8568,11395,10455,22116,14193,11419,4,930,2.3451077069397828,8,2.222517858796296,286.5,307.0
6054,Smith,S14,2016-06-28,37.76222206,-120.121416,-0.566162756,1.880566451,0.017022241,7908,9060,8945,20907,13586,10248,4,930,2.3451077069397828,8,7.222470706018519,288.0,310.3999938964844
6055,Smith,S14,2016-07-19,37.76222206,-120.121416,-0.471426111,1.557726298,0.017365957,7931,9314,9594,17952,15435,11695,4,930,2.3451077069397828,8,3.7776997685185183,283.5,303.1000061035156
6056,Smith,S14,2016-08-09,37.76222206,-120.121416,-0.482124237,1.092783067,-0.012851844,8175,9508,10226,17328,15943,12224,4,930,2.3451077069397828,8,1.2222727430555556,283.5,306.1000061035156
6057,Smith,S14,2016-08-30,37.76222206,-120.121416,-0.280176502,1.085311006,0.017451168,8582,9708,10488,16756,16238,12388,4,930,2.3451077069397828,8,6.222200601851852,283.8999938964844,307.3999938964844
6058,Smith,S14,2016-11-17,37.76222206,-120.121416,-0.101829285,3.294098799,0.050033226,8565,9483,10085,14081,16145,13168,4,930,2.3451077069397828,8,5.222065555555556,270.0,282.29998779296875
6059,Smith,S15,2015-09-10,37.76207943,-120.121129,-0.372775096,0.735205241,0.001918893,10140,11381,12646,17700,20428,15746,4,932,2.521447994672465,8,3.222396574074074,288.5098876953125,310.6946716308594
6060,Smith,S15,2015-10-05,37.76207943,-120.121129,-0.12486557,2.615396305,0.059015371,10235,11584,12804,17201,18406,14793,4,932,2.521447994672465,8,3.777719259259259,279.6231994628906,293.8089599609375
6061,Smith,S15,2015-10-26,37.76207943,-120.121129,0.421607025,0.809133,0.024623166,10257,11508,12868,16994,19210,15255,4,932,2.521447994672465,8,1.2222355555555555,281.9039001464844,297.4778137207031
6062,Smith,S15,2015-11-18,37.76207943,-120.121129,0.190176584,0.935030932,0.022341728,40084,37458,37462,36290,19424,19794,4,932,2.521447994672465,8,7.777813657407408,272.0238952636719,284.8373107910156
6063,Smith,S15,2016-01-08,37.76207943,-120.121129,-0.286560381,3.396522578,2.289801301,8243,9245,9676,14065,14227,11327,4,932,2.521447994672465,8,4.777761446759259,270.20001220703125,279.5
6064,Smith,S15,2016-02-01,37.76207943,-120.121129,-0.110682136,1.543140374,-0.001565386,11054,13095,14123,20923,15183,13979,4,932,2.521447994672465,8,3.2222457060185183,269.0,276.8999938964844
6065,Smith,S15,2016-03-03,37.76207943,-120.121129,0.022846382,3.912548734,0.006393389,8023,8960,9007,15976,15357,12048,4,932,2.521447994672465,8,2.2223661921296296,280.3999938964844,294.29998779296875
6066,Smith,S15,2016-03-31,37.76207943,-120.121129,0.148325972,5.699901146,0.051511598,7921,8929,8697,17963,13804,10556,4,932,2.521447994672465,8,1.7774642708333332,273.3999938964844,288.6000061035156
6067,Smith,S15,2016-04-26,37.76207943,-120.121129,0.197307348,10.56048343,0.001758234,10307,11925,12205,19322,11681,11161,4,932,2.521447994672465,8,7.777447662037037,274.70001220703125,288.70001220703125
6068,Smith,S15,2016-05-17,37.76207943,-120.121129,0.345604833,15.40595369,0.355495047,7691,8829,8171,22447,12102,9299,4,932,2.521447994672465,8,2.777421388888889,280.5,298.20001220703125
6069,Smith,S15,2016-06-07,37.76207943,-120.121129,-0.451353406,16.73512322,0.070233389,8808,12874,12539,21404,13830,11343,4,932,2.521447994672465,8,2.222517858796296,286.5,307.0
6070,Smith,S15,2016-06-28,37.76207943,-120.121129,-0.697913287,8.420954638,0.014181653,7932,9113,8985,21492,13602,10287,4,932,2.521447994672465,8,7.222470706018519,288.0,310.3999938964844
6071,Smith,S15,2016-07-19,37.76207943,-120.121129,-0.517645949,7.312878676,-0.01094036,7967,9132,9417,18547,15197,11362,4,932,2.521447994672465,8,3.7776997685185183,283.5,303.1000061035156
6072,Smith,S15,2016-08-09,37.76207943,-120.121129,-0.399492079,6.227215441,0.001032438,8152,9318,10053,17264,15446,11644,4,932,2.521447994672465,8,1.2222727430555556,283.5,306.1000061035156
6073,Smith,S15,2016-08-30,37.76207943,-120.121129,0.963810881,4.608225087,0.097280274,8550,9568,10347,16924,16079,12042,4,932,2.521447994672465,8,6.222200601851852,283.8999938964844,307.3999938964844
6074,Smith,S15,2016-11-17,37.76207943,-120.121129,-0.005665321,1.441293695,0.033632061,8578,9520,10116,13467,16444,13345,4,932,2.521447994672465,8,5.222065555555556,270.0,282.29998779296875
6075,Smith,S16,2015-09-10,37.76193701,-120.120841,0.044471578,1.23734581,0.024087791,10189,11383,12733,17782,20727,15939,56,932,3.8850808503882894,8,3.222396574074074,287.6184387207031,308.89617919921875
6076,Smith,S16,2015-10-05,37.76193701,-120.120841,-0.855045197,0.957722521,0.025204554,10315,11675,12969,17441,18869,14942,56,932,3.8850808503882894,8,3.777719259259259,279.30596923828125,292.4588928222656
6077,Smith,S16,2015-10-26,37.76193701,-120.120841,-1.111401874,1.108244498,0.003813554,10286,11665,13128,17325,19655,15518,56,932,3.8850808503882894,8,1.2222355555555555,281.4662780761719,296.2288818359375
6078,Smith,S16,2015-11-18,37.76193701,-120.120841,-0.605669113,1.019889846,-0.002697936,40025,37498,37481,36270,19564,19937,56,932,3.8850808503882894,8,7.777813657407408,271.26788330078125,285.01153564453125
6079,Smith,S16,2016-01-08,37.76193701,-120.120841,-0.172823953,0.559733261,-0.007210366,8461,9554,10074,14181,14841,11807,56,932,3.8850808503882894,8,4.777761446759259,269.6000061035156,279.70001220703125
6080,Smith,S16,2016-02-01,37.76193701,-120.120841,1.32883772,0.909046933,0.038214544,11168,13258,14242,21060,15359,14078,56,932,3.8850808503882894,8,3.2222457060185183,269.8999938964844,276.79998779296875
6081,Smith,S16,2016-03-03,37.76193701,-120.120841,0.824934727,4.5642246,0.014058446,8156,9123,9317,16188,16018,12512,56,932,3.8850808503882894,8,2.2223661921296296,279.6000061035156,293.8999938964844
6082,Smith,S16,2016-03-31,37.76193701,-120.120841,1.153414393,2.162387417,-0.025569895,8007,9020,8892,17952,14189,10799,56,932,3.8850808503882894,8,1.7774642708333332,273.29998779296875,287.6000061035156
6083,Smith,S16,2016-04-26,37.76193701,-120.120841,3.937949679,6.504203879,-0.142873324,10169,11760,12095,19158,11677,11149,56,932,3.8850808503882894,8,7.777447662037037,274.6000061035156,286.70001220703125
6084,Smith,S16,2016-05-17,37.76193701,-120.120841,2.532186484,11.70921783,0.072385772,7712,8896,8267,21970,12258,9415,56,932,3.8850808503882894,8,2.777421388888889,280.70001220703125,297.5
6085,Smith,S16,2016-06-07,37.76193701,-120.120841,0.97115349,14.15153225,0.046310267,9212,13008,12918,20823,14125,11499,56,932,3.8850808503882894,8,2.222517858796296,286.29998779296875,306.20001220703125
6086,Smith,S16,2016-06-28,37.76193701,-120.120841,-0.240828435,8.257347937,0.003868962,7988,9145,9245,20716,13903,10500,56,932,3.8850808503882894,8,7.222470706018519,287.70001220703125,309.5
6087,Smith,S16,2016-07-19,37.76193701,-120.120841,-0.445556194,4.76301241,-0.000658808,8136,9384,9765,19049,16141,11898,56,932,3.8850808503882894,8,3.7776997685185183,283.1000061035156,302.8999938964844
6088,Smith,S16,2016-08-09,37.76193701,-120.120841,-0.453617157,4.699781771,-0.010915907,8330,9604,10525,18248,16506,12221,56,932,3.8850808503882894,8,1.2222727430555556,283.29998779296875,304.70001220703125
6089,Smith,S16,2016-08-30,37.76193701,-120.120841,-0.861688318,3.16225939,-0.006954849,8757,9814,10775,17726,17081,12566,56,932,3.8850808503882894,8,6.222200601851852,284.0,306.20001220703125
6090,Smith,S16,2016-11-17,37.76193701,-120.120841,-0.702262785,1.52561753,0.024821302,8728,9791,10503,14113,17104,13753,56,932,3.8850808503882894,8,5.222065555555556,269.8999938964844,282.6000061035156
6091,Smith,S17,2015-09-10,37.76003511,-120.119226,-0.316178487,0.335903523,-0.005463144,9587,10714,11652,16003,17746,14016,56,925,5.100277091145029,8,3.222396574074074,287.6184387207031,308.89617919921875
6092,Smith,S17,2015-10-05,37.76003511,-120.119226,0.364729444,2.845284512,0.013381941,9704,10871,11977,15522,16336,13236,56,925,5.100277091145029,8,3.777719259259259,279.30596923828125,292.4588928222656
6093,Smith,S17,2015-10-26,37.76003511,-120.119226,-0.670015407,0.699357062,-0.012287414,9425,10488,11476,14744,15018,12610,56,925,5.100277091145029,8,1.2222355555555555,281.4662780761719,296.2288818359375
