ID,Site,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,Blue_June,Green_June,Red_June,NIR_June,SWIR_1_June,SWIR_2_June,Blue_Sept,Green_Sept,Red_Sept,NIR_Sept,SWIR_1_Sept,SWIR_2_Sept,Elevation,Flow,Slope,MAP_30year,MAT_30_year,NDVI_June,NDWI_June,EVI_June,SAVI_June,BSI_June,NDPI_June,NDVI_Sept,NDWI_Sept,EVI_Sept,SAVI_Sept,BSI_Sept,NDPI_Sept,Shallow_Clay,Deep_Clay,Shallow_Sand,Deep_Sand,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Lithology
P10,Poco,2016-07-07,39.97230976,-120.5282042,6.450532828,0.499849084,1.008652921,2.644587503,0.0289936458333333,0.0515711458333333,0.0405654166666666,0.2235882291666667,0.1204998958333333,0.0620016666666666,0.0292411956521739,0.0480966304347826,0.0458117391304347,0.1905394565217391,0.1267526086956521,0.0663626086956521,1639.62158203125,1150,0.6806837648931693,680.4666666666667,7.547043010752688,0.6928649874303741,0.2995986372192687,0.3661837830898282,0.3592657317634229,-0.2212430430220198,0.6345029312352777,0.6123418034419119,0.2010351181722232,0.2903611469463205,0.2948207015467424,-0.1203438411291749,0.5529294439741461,17.25383758544922,24.223365783691406,50.12126922607422,43.45705795288086,0.427977591753006,-0.1150068566203117,5
P11,Poco,2016-07-07,39.97209133,-120.5279566,4.554110268,0.34216377,1.684975112,2.058063975,0.0324025,0.0614367708333333,0.0473682291666666,0.3268323958333334,0.1784343749999999,0.0916489583333333,0.0319433695652173,0.0590942391304347,0.0599323913043478,0.2733084782608695,0.1944659782608696,0.1025382608695651,1639.5328369140625,1147,0.496584488287214,680.8333333333334,7.544354838709677,0.7468297699039564,0.2937023160826141,0.5107080846059715,0.479519503889625,-0.2280747672869973,0.6603787543514552,0.6403058761517324,0.1685481088177714,0.382853418585403,0.3841195770939454,-0.0908665389212437,0.5529444392002413,17.76519203186035,22.615402221679688,52.76777267456055,48.69229507446289,0.433040589094162,-0.1391295045614242,5
P3,Poco,2016-07-07,39.96953015,-120.5237733,7.998668129,0.524859582,0.874554556,3.063692882,0.0349358,0.0540736,0.0487661,0.2232547,0.1366308,0.0762562,0.0407569999999999,0.0662946,0.0795672,0.223852,0.2153171,0.1294565999999999,1640.6595458984375,903,1.1400573923883257,679.3666666666667,7.543279569892473,0.641453153582373,0.2406984999395642,0.3479104231441385,0.3390231195843428,-0.1641020461807526,0.571571830597739,0.4755295643782595,0.0194341997194246,0.2584678731968847,0.2693826585174962,0.0541119974090843,0.3759819973373373,18.26475143432617,24.2783260345459,51.183712005615234,43.525390625,0.4526943266391754,-0.0693520903587341,5
P5,Poco,2016-07-07,39.96969561,-120.5233141,6.941850828,0.517813565,6.564989537,3.060401068,0.0390563541666666,0.0656580208333333,0.0558794791666666,0.32080875,0.1923218749999999,0.0995930208333333,0.0575528999999999,0.0886146999999999,0.1218522999999999,0.2638942,0.3076060000000001,0.1787091,1645.06005859375,1040,5.753426038569028,678.3666666666667,7.548521505376344,0.7033117849724863,0.2503979858929683,0.4858723368128711,0.4532898846237979,-0.1836374107956265,0.6205646469358325,0.3682260240857663,-0.0764860624720692,0.2271418394181127,0.2405460817513815,0.1438412881303025,0.284896078349631,22.101659774780277,33.157554626464844,43.76617813110352,33.85645294189453,-0.0342745073139667,-0.2679865062236786,5
P6,Poco,2016-07-07,39.96957659,-120.5230065,6.022418827,0.589221451,8.197491375,2.696943943,0.0357494791666666,0.0623557291666667,0.0512514583333333,0.3433644791666666,0.1857333333333333,0.0914541666666666,0.0617713999999999,0.0946328,0.1332351,0.2783877999999999,0.3290472,0.1918177999999999,1647.5233154296875,1075,3.112347062622209,678.0,7.548924731182797,0.7402463840765006,0.2979243952805671,0.5281369909895501,0.4897850718761647,-0.2306921847620477,0.6655843203341183,0.3526351425054339,-0.0833988821849252,0.2247623726016682,0.2388367492742887,0.1521894119384405,0.2729229682696694,21.71564102172852,29.334436416625977,47.20290756225586,38.05848693847656,0.1860387325286865,-0.1325449496507644,5
P7,Poco,2016-07-07,39.97169059,-120.5279623,3.843319514,0.370864951,2.565360032,1.266743483,0.0400263461538461,0.0663470192307692,0.0677209615384615,0.2390935576923076,0.1745838461538461,0.1115020192307692,0.0405975,0.0681777083333333,0.078403125,0.2413566666666666,0.2040391666666666,0.1275971875,1639.991943359375,966,1.0365649876962315,681.4,7.542607526881721,0.5585543884412751,0.1559420721042153,0.3184839202230458,0.3186096532767576,-0.0706048166478787,0.4664799362418129,0.5096123587562799,0.0837850226858131,0.2894802407456862,0.2981730928801043,0.0008648619118579,0.4139016124816402,21.91180419921875,25.18518447875977,46.76168441772461,42.65708160400391,0.3004817366600036,-0.0893230438232421,5
P9,Poco,2016-07-07,39.97208613,-120.5284366,6.654946254,0.585012565,2.01147548,2.124192548,0.0346563541666666,0.0629229166666666,0.0511723958333333,0.3176336458333333,0.1847719791666667,0.0976164583333333,0.0334403260869564,0.0609427173913043,0.0621885869565217,0.2759484782608696,0.2026968478260869,0.1082833695652173,1639.62158203125,1150,0.6806837648931693,681.2333333333333,7.545833333333333,0.7224969764482122,0.2644509934909002,0.4881153234056827,0.4600473015050108,-0.1977878715435492,0.6320649449538832,0.6321693576151426,0.1530394771294076,0.3821842999619057,0.3825625309547144,-0.0774949780658878,0.5398104211763851,21.803850173950195,24.223365783691406,46.802127838134766,43.45705795288086,0.3414919078350067,-0.1150068566203117,5
UC1,Upper Clarks,2016-08-04,40.12896904,-120.503472,11.25044291,0.823254369,6.634953901,4.870800774,0.0348834782608695,0.0608255434782608,0.0540485869565217,0.3209301086956521,0.1836871739130435,0.0940802173913043,0.0523389423076923,0.0797585576923076,0.1047243269230769,0.2440128846153846,0.298021826923077,0.1842786538461538,1688.7288818359375,139,4.236167842603226,580.5666666666667,7.552822580645162,0.7117244921740483,0.2719743051072497,0.4822245977104863,0.457522319798097,-0.1989351458634808,0.6349268836604947,0.3994083598874731,-0.099641113674064,0.2353138572345998,0.2461690540935985,0.1521880049002706,0.2717578327295776,16.79366683959961,22.25303840637207,47.66804122924805,45.23725891113281,0.4162395000457763,0.3810347616672516,5
UC10,Upper Clarks,2016-08-04,40.13574597,-120.508032,12.09169661,0.956426421,10.79783359,4.349239117,0.0282259374999999,0.054285625,0.0433921874999999,0.3275897916666666,0.1613339583333333,0.0797517708333332,0.0431071296296296,0.0699267592592592,0.0865398148148148,0.2619887962962963,0.2768398148148148,0.1639329629629629,1693.0780029296875,147,0.8018022323619661,580.9666666666667,7.549193548387096,0.7660684888388839,0.3400445025084859,0.516254200873457,0.4894434287353103,-0.2695420093874937,0.6930571393258315,0.503399077975691,-0.027561673994806,0.3008540840489123,0.3101527382531133,0.087188982782273,0.3695838944296472,17.790485382080078,22.593658447265625,43.39558410644531,37.5745849609375,0.4325942695140838,0.1392852216958999,5
UC11,Upper Clarks,2016-08-04,40.135764,-120.508365,11.82362349,1.034946079,11.31673596,4.145340908,0.0291964583333333,0.0543646875,0.0432638541666666,0.32218375,0.1620592708333333,0.0764758333333333,0.045084074074074,0.0717132407407407,0.0920286111111111,0.2522619444444445,0.2903311111111111,0.172022037037037,1693.5338134765625,126,0.9103491684400687,581.0333333333333,7.5512096774193544,0.7632281417451259,0.3306696684881666,0.5116694286864978,0.4834259656341125,-0.2623607127674226,0.6954323435686456,0.465401477756998,-0.0701615442307642,0.2731927290307389,0.2846768786153794,0.1250742764229946,0.3294869323278348,17.790485382080078,22.593658447265625,43.39558410644531,37.5745849609375,0.4325942695140838,0.1392852216958999,5
UC4,Upper Clarks,2016-08-04,40.12885303,-120.503759,7.156007254,0.702811883,4.955809153,2.260808689,0.0294396739130435,0.0556304347826087,0.0429110869565217,0.3244477173913043,0.1573995652173913,0.0740745652173913,0.0440476923076923,0.0711859615384615,0.0863733653846154,0.2581923076923076,0.2722225961538461,0.1607841346153846,1686.7591552734375,136,3.1444582514457293,580.5666666666667,7.552822580645162,0.7663805170930801,0.3466827731590042,0.5171059791977871,0.4868861001182876,-0.2771152676154461,0.7028214857611339,0.4986536841391459,-0.0264515351280701,0.2970436615618219,0.3051608911863322,0.0852798043969367,0.3686081115851289,16.79366683959961,22.40425682067871,47.66804122924805,41.70757293701172,0.4162395000457763,0.2691929042339325,5
UC6,Upper Clarks,2016-08-04,40.13476001,-120.506502,10.69491919,0.804331356,7.771874824,4.495976926,0.0370511458333333,0.063099375,0.0574951041666667,0.3225905208333333,0.1993595833333333,0.108776875,0.0538799999999999,0.0796929807692307,0.1044905769230769,0.2227680769230769,0.2983010576923077,0.1953960576923076,1694.729736328125,230,2.9464506981908976,580.9666666666667,7.546505376344086,0.6974623590846578,0.2360971604685234,0.4769009477580773,0.4518232245868121,-0.1667276350816483,0.6023386959536416,0.3614190140120877,-0.1449576951530313,0.2045457871169774,0.2144628517032042,0.1856582056510646,0.2131452212622772,13.050682067871094,21.10120391845703,59.15069580078125,41.662864685058594,0.7149694561958313,0.2292887866497039,5
UC7,Upper Clarks,2016-08-04,40.13472598,-120.506871,7.475499641,0.549624059,9.246956843,2.78552708,0.0292961458333333,0.0487352083333333,0.0416803125,0.2671516666666666,0.1377504166666667,0.0688033333333333,0.0450091346153845,0.0706423076923076,0.0901535576923076,0.2201566346153846,0.2634765384615385,0.158985,1693.3038330078125,209,2.6276620618451534,580.8666666666667,7.548387096774194,0.7300777425157355,0.3195865255488722,0.4344300405916945,0.4181425066779036,-0.2458969528726909,0.6657100592999576,0.418945558817387,-0.0895718206643028,0.2283143870087866,0.2406542793559826,0.1429620523855497,0.2927727701598037,16.745567321777344,22.593658447265625,46.8021354675293,37.5745849609375,0.4926639795303345,0.1392852216958999,5
UC9,Upper Clarks,2016-08-04,40.13546803,-120.508009,9.703267072,0.824023055,2.833556763,4.02593238,0.0278374999999999,0.0525324999999999,0.0407134782608695,0.3110289130434783,0.1537552173913043,0.0754471739130435,0.04602875,0.0728581730769231,0.0914682692307692,0.2541117307692308,0.2846652884615385,0.1702970192307692,1693.0596923828125,147,0.8252748209677487,580.9666666666667,7.548655913978495,0.7685040002719381,0.3383800894945619,0.5018746878295133,0.4760513933713883,-0.2707448188521655,0.694863994655029,0.4706391039367485,-0.056709095974305,0.2789374068754447,0.2885181677756006,0.1123702413535704,0.3364993604808167,17.790485382080078,22.593658447265625,43.39558410644531,37.5745849609375,0.4325942695140838,0.1392852216958999,5
1N,Clover Valley,2021-08-03,39.94892,-120.4254434,,,1.76,,0.0336371551724137,0.0598493965517241,0.0561539655172413,0.3009646551724138,0.1869496551724138,0.0964300862068965,0.069272265625,0.1039678124999999,0.143585859375,0.2693390625,0.31903671875,0.19515953125,1668.578369140625,1,0.5991374027828685,625.6,7.713037634408602,0.6855164515991984,0.2336783274903769,0.4417020801902016,0.4284308211473567,-0.1583820832207323,0.6058294942175486,0.3045425365802159,-0.084465842806136,0.1951099250845941,0.2066213772542049,0.1547753396762844,0.2365855961827964,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,0.4366023540496826,0.4357041120529175,19
2N,Clover Valley,2021-08-03,39.9494351,-120.4255564,,,1.46,,0.0339424999999999,0.060219224137931,0.0580713793103447,0.2981729310344827,0.1896958620689655,0.1021870689655172,0.0706916666666667,0.1056333333333333,0.1482158333333333,0.2700416666666667,0.3234258333333333,0.1992391666666666,1668.315185546875,1,0.606589245647424,625.3666666666667,7.711424731182795,0.673980032106986,0.22234885792852,0.431206812985218,0.4206186519839951,-0.1454573376094658,0.5874819253737553,0.2912699314019076,-0.0899529741168077,0.1869470209142912,0.1990059977729559,0.1611427399087037,0.2254908449159017,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,0.4366023540496826,0.4357041120529175,19
3N,Clover Valley,2021-08-03,39.9499838,-120.4257127,,,0.79,,0.0384989062499999,0.0644013281249999,0.068522890625,0.282483203125,0.20521421875,0.1157180468749999,0.0770944594594594,0.1119243243243243,0.1545924324324324,0.2666103378378379,0.3196474324324324,0.2082085135135135,1668.3875732421875,1,0.4115653928605137,625.1,7.710483870967742,0.6095629571958108,0.158436319138067,0.3807451577226861,0.3771306352646197,-0.0794408495815909,0.5196584552822485,0.2659476938708824,-0.0904671925629981,0.1732996933119185,0.1823994277164527,0.1595891184404944,0.1988040763955981,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,0.4366023540496826,0.4357041120529175,19
4N,Clover Valley,2021-08-03,39.9505136,-120.4258111,,,1.98,,0.0408045588235294,0.0678548529411764,0.0722200735294117,0.2853183823529411,0.2160733823529411,0.1218899264705882,0.0771488194444444,0.1147688194444444,0.1602759722222222,0.2703431944444445,0.32448,0.2144471527777777,1668.0838623046875,1,0.4008866210993478,624.4333333333333,7.713978494623657,0.5960150728335886,0.1381055790587611,0.3771372115433614,0.3727500044372902,-0.0615697847179945,0.5040775058096836,0.2556022368308167,-0.0910132726181239,0.1664273040204378,0.1774096636379185,0.1649315596120981,0.1897481605158908,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,0.4366023540496826,0.4357041120529175,19
5N,Clover Valley,2021-08-03,39.9510511,-120.4258771,,,3.17,,0.0400333064516129,0.0655258064516129,0.0693518548387097,0.2796922580645161,0.2153058870967742,0.1246410483870967,0.0676429861111111,0.0992137499999999,0.1379665972222222,0.2557147222222222,0.3221409722222222,0.2032370833333333,1667.94140625,1,0.4024813602267821,624.3,7.715053763440861,0.6026183953548712,0.1300739641090215,0.3768045973431343,0.3716068459150504,-0.0580224870645937,0.4981987880076603,0.2990950273336918,-0.1149530075391274,0.186760451366533,0.1976344180605642,0.1745448904883042,0.210769509598977,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,0.4366023540496826,0.4357041120529175,19
1W,Clover Valley,2021-08-03,39.9484738,-120.4261028,,,1.15,,0.0344884259259259,0.0618723148148148,0.0604912037037037,0.2858689814814815,0.205819537037037,0.110259074074074,0.0693302857142857,0.1035622857142857,0.1437319285714285,0.2598785714285714,0.3229407857142857,0.1998327142857143,1667.87353515625,1,0.5793976140752789,626.4,7.703629032258066,0.650703479839281,0.1628051935921492,0.4053110993477437,0.3994359287974978,-0.0921247673616986,0.5525470952720524,0.2877691310239521,-0.1082019900554828,0.1812194193838811,0.1928042716255668,0.1727189849315341,0.2135498431934698,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,0.4366023540496826,0.4357041120529175,19
2W,Clover Valley,2021-08-03,39.948583,-120.4267888,,,2.74,,0.0339523214285714,0.0608365178571428,0.0586620535714285,0.2932164285714286,0.2011582142857143,0.1074706249999999,0.0660546428571428,0.1000242142857142,0.1381085714285714,0.2619175,0.312739857142857,0.1887565,1667.1865234375,1,0.6638976338162786,626.5,7.704704301075269,0.6665777730187396,0.1862114402827815,0.4216946396775317,0.4130067490553178,-0.114735506276964,0.5707142788200839,0.3095021485206768,-0.0884394091733917,0.194038525713568,0.206342236911391,0.1577722651687238,0.2404005615196151,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,0.4366023540496826,0.4357041120529175,19
3W,Clover Valley,2021-08-03,39.948673,-120.4274898,,,1.7,,0.0402154464285714,0.0663099999999999,0.0706559821428571,0.270476875,0.2194172321428571,0.1261804464285714,0.0709433571428571,0.1048642142857143,0.1452931428571428,0.2522579285714286,0.3226194285714285,0.2014379285714285,1666.69873046875,34,0.330046051244748,627.4333333333333,7.699731182795699,0.5857568061040316,0.1042258768020931,0.3586683924250444,0.3563424454774429,-0.0343213881574313,0.4797800390696112,0.2690592313835689,-0.1223939317243191,0.1679785006471769,0.1787610573691986,0.1829209340826323,0.1948138528037764,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,0.4366023540496826,0.4357041120529175,19
4W,Clover Valley,2021-08-03,39.9487455,-120.4281782,,,2.73,,0.0403398148148148,0.0665605555555555,0.0702017592592592,0.2729735185185185,0.2275119444444444,0.1336310185185185,0.0728055,0.1063790714285713,0.1448217142857142,0.2508742857142857,0.3291337857142857,0.2158542142857142,1666.40234375,111,0.2323161244342346,628.1666666666666,7.698252688172044,0.5908693673166153,0.090834954136197,0.3642688129467707,0.3607288388370548,-0.0255301790003836,0.4712216469298204,0.2680152729079179,-0.1349282947170807,0.1684696961489468,0.177603625719951,0.1884015376164579,0.1751919870499481,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,0.4366023540496826,0.4357041120529175,19
5W,Clover Valley,2021-08-03,39.9488458,-120.4288718,,,1.47,,0.0468036607142856,0.0755048214285714,0.0786476785714285,0.2841708928571428,0.2441279464285714,0.1414075892857142,0.0702448571428571,0.1030932142857143,0.1398544285714286,0.2552342142857143,0.3230987142857143,0.202996,1666.25927734375,189,0.2617264063112836,628.2666666666667,7.696908602150538,0.5664627736019183,0.0757960143972896,0.3656919889932408,0.3572997054504092,-0.0125413787103581,0.4556707155694868,0.2920351870403043,-0.1173450388993685,0.1840159375969596,0.1933547922348632,0.1743638437619105,0.2071494803341785,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,0.4366023540496826,0.4357041120529175,19
1E,Clover Valley,2021-08-03,39.9481445,-120.4247053,,,2.17,,0.032941923076923,0.0611061538461538,0.0554802884615384,0.3109066346153846,0.1854844230769231,0.0973976923076923,0.0730522142857142,0.1102848571428571,0.1531196428571428,0.2747914285714286,0.3226807142857142,0.2007339285714285,1668.8056640625,1,0.3916716377004005,625.6666666666666,7.70994623655914,0.6971491886467228,0.252668152648724,0.4571883147714684,0.4422268030893996,-0.1759259776871578,0.6158104379018895,0.2843389522689545,-0.0801531691256375,0.1848421223511494,0.1966866052050093,0.1553543937498654,0.2243933419466622,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,0.4366023540496826,0.4357041120529175,19
